[07/09/22 17:36:21] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 32 %				CPU Clock: 0 MHz				CPU Temp: 47 °C				GPU Usage: 9 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1275 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7217 b				SWAP Usage: 13170581504 b				SWAP Free: 9845604352 b
[07/09/22 17:36:29] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 18 %				CPU Clock: 0 MHz				CPU Temp: 46 °C				GPU Usage: 8 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1275 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7167 b				SWAP Usage: 13080563712 b				SWAP Free: 9935622144 b
[07/09/22 17:36:34] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 24 %				CPU Clock: 0 MHz				CPU Temp: 36 °C				GPU Usage: 10 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1276 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7167 b				SWAP Usage: 13082714112 b				SWAP Free: 9933471744 b
[07/09/22 17:36:40] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 20 %				CPU Clock: 0 MHz				CPU Temp: 43 °C				GPU Usage: 9 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1275 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7169 b				SWAP Usage: 13079523328 b				SWAP Free: 9936662528 b
[07/09/22 17:36:45] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 20 %				CPU Clock: 0 MHz				CPU Temp: 43 °C				GPU Usage: 10 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1275 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7170 b				SWAP Usage: 13081935872 b				SWAP Free: 9934249984 b
[07/09/22 17:36:51] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 18 %				CPU Clock: 0 MHz				CPU Temp: 46 °C				GPU Usage: 11 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1275 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7163 b				SWAP Usage: 13084766208 b				SWAP Free: 9931419648 b
[07/09/22 17:36:56] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 18 %				CPU Clock: 0 MHz				CPU Temp: 48 °C				GPU Usage: 9 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1275 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7189 b				SWAP Usage: 13081677824 b				SWAP Free: 9934508032 b
[07/09/22 17:37:02] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 21 %				CPU Clock: 0 MHz				CPU Temp: 40 °C				GPU Usage: 9 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1275 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7173 b				SWAP Usage: 13086490624 b				SWAP Free: 9929695232 b
[07/09/22 17:37:09] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 35 %				CPU Clock: 0 MHz				CPU Temp: 43 °C				GPU Usage: 9 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1275 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7206 b				SWAP Usage: 13168832512 b				SWAP Free: 9847353344 b
[07/09/22 17:37:15] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 27 %				CPU Clock: 0 MHz				CPU Temp: 37 °C				GPU Usage: 10 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1275 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7204 b				SWAP Usage: 13158531072 b				SWAP Free: 9857654784 b
[07/09/22 17:37:19] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 17 %				CPU Clock: 0 MHz				CPU Temp: 38 °C				GPU Usage: 9 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1275 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7215 b				SWAP Usage: 13143691264 b				SWAP Free: 9872494592 b
[07/09/22 17:37:24] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 27 %				CPU Clock: 0 MHz				CPU Temp: 41 °C				GPU Usage: 9 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1275 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7202 b				SWAP Usage: 13138591744 b				SWAP Free: 9877594112 b
[07/09/22 17:37:29] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 25 %				CPU Clock: 0 MHz				CPU Temp: 40 °C				GPU Usage: 10 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1275 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7210 b				SWAP Usage: 13161758720 b				SWAP Free: 9854427136 b
[07/09/22 17:37:35] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 22 %				CPU Clock: 0 MHz				CPU Temp: 38 °C				GPU Usage: 9 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1275 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7211 b				SWAP Usage: 13156458496 b				SWAP Free: 9859727360 b
[07/09/22 17:38:14] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 21 %				CPU Clock: 0 MHz				CPU Temp: 37 °C				GPU Usage: 11 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1267 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7196 b				SWAP Usage: 13065277440 b				SWAP Free: 9950908416 b
[07/09/22 17:48:14] Latency: 24 ms				Upload: 84 b/s				Download: 120 b/s				CPU Usage: 14 %				CPU Clock: 0 MHz				CPU Temp: 36 °C				GPU Usage: 8 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1365 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7351 b				SWAP Usage: 13502570496 b				SWAP Free: 9513615360 b
[07/09/22 17:58:14] Latency: 17 ms				Upload: 231 b/s				Download: 213 b/s				CPU Usage: 7 %				CPU Clock: 0 MHz				CPU Temp: 36 °C				GPU Usage: 3 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1295 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7355 b				SWAP Usage: 13691961344 b				SWAP Free: 9324224512 b
[07/09/22 18:03:21] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 29 %				CPU Clock: 0 MHz				CPU Temp: 39 °C				GPU Usage: 5 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1332 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7331 b				SWAP Usage: 13698170880 b				SWAP Free: 9318014976 b
[07/09/22 18:04:51] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 29 %				CPU Clock: 0 MHz				CPU Temp: 37 °C				GPU Usage: 6 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1329 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7343 b				SWAP Usage: 13747924992 b				SWAP Free: 9268260864 b
[07/09/22 18:05:06] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 30 %				CPU Clock: 0 MHz				CPU Temp: 46 °C				GPU Usage: 9 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1327 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7374 b				SWAP Usage: 13803548672 b				SWAP Free: 9212637184 b
[07/09/22 18:07:35] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 31 %				CPU Clock: 0 MHz				CPU Temp: 44 °C				GPU Usage: 9 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1327 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7372 b				SWAP Usage: 13754830848 b				SWAP Free: 9261355008 b
[07/09/22 18:08:37] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 26 %				CPU Clock: 0 MHz				CPU Temp: 36 °C				GPU Usage: 10 %				GPU Clock: 1506 MHz				GPU Temp: 40 °C				GPU Memory Usage: 1326 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7385 b				SWAP Usage: 13765455872 b				SWAP Free: 9250729984 b
[07/09/22 18:12:12] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 20 %				CPU Clock: 0 MHz				CPU Temp: 42 °C				GPU Usage: 3 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1457 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7657 b				SWAP Usage: 14075854848 b				SWAP Free: 8940331008 b
[07/09/22 18:12:41] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 13 %				CPU Clock: 0 MHz				CPU Temp: 44 °C				GPU Usage: 2 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1459 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7600 b				SWAP Usage: 14042349568 b				SWAP Free: 8973836288 b
[07/09/22 18:13:15] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 18 %				CPU Clock: 0 MHz				CPU Temp: 36 °C				GPU Usage: 3 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1458 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7614 b				SWAP Usage: 14038380544 b				SWAP Free: 8977805312 b
[07/09/22 18:13:54] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 36 %				CPU Clock: 0 MHz				CPU Temp: 37 °C				GPU Usage: 4 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1459 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7611 b				SWAP Usage: 14047571968 b				SWAP Free: 8968613888 b
[07/09/22 18:16:51] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 27 %				CPU Clock: 0 MHz				CPU Temp: 36 °C				GPU Usage: 4 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1364 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7634 b				SWAP Usage: 14156873728 b				SWAP Free: 8859312128 b
[07/09/22 18:17:53] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 88 %				CPU Clock: 0 MHz				CPU Temp: 44 °C				GPU Usage: 9 %				GPU Clock: 1506 MHz				GPU Temp: 39 °C				GPU Memory Usage: 1342 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 56 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 8895 b				SWAP Usage: 14839496704 b				SWAP Free: 8176689152 b
[07/09/22 18:19:22] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 40 %				CPU Clock: 0 MHz				CPU Temp: 45 °C				GPU Usage: 5 %				GPU Clock: 1506 MHz				GPU Temp: 41 °C				GPU Memory Usage: 1381 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 59 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7987 b				SWAP Usage: 13893292032 b				SWAP Free: 9122893824 b
[07/09/22 18:20:00] Latency: 0 ms				Upload: 0 b/s				Download: 0 b/s				CPU Usage: 33 %				CPU Clock: 0 MHz				CPU Temp: 43 °C				GPU Usage: 12 %				GPU Clock: 1506 MHz				GPU Temp: 41 °C				GPU Memory Usage: 1367 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 59 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7959 b				SWAP Usage: 13780717568 b				SWAP Free: 9235468288 b
[07/09/22 18:30:00] Latency: 24 ms				Upload: 331 b/s				Download: 439 b/s				CPU Usage: 50 %				CPU Clock: 0 MHz				CPU Temp: 45 °C				GPU Usage: 33 %				GPU Clock: 1506 MHz				GPU Temp: 41 °C				GPU Memory Usage: 1892 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 37 %				GPU Fan Speed: 57 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 8005 b				SWAP Usage: 17442476032 b				SWAP Free: 5573709824 b
[07/09/22 18:40:00] Latency: 18 ms				Upload: 84 b/s				Download: 120 b/s				CPU Usage: 38 %				CPU Clock: 0 MHz				CPU Temp: 45 °C				GPU Usage: 18 %				GPU Clock: 1506 MHz				GPU Temp: 41 °C				GPU Memory Usage: 2289 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 57 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 8375 b				SWAP Usage: 18002620416 b				SWAP Free: 5013565440 b
[07/09/22 18:50:00] Latency: 26 ms				Upload: 138 b/s				Download: 3082 b/s				CPU Usage: 52 %				CPU Clock: 0 MHz				CPU Temp: 44 °C				GPU Usage: 18 %				GPU Clock: 1506 MHz				GPU Temp: 41 °C				GPU Memory Usage: 2298 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 57 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 8295 b				SWAP Usage: 18046373888 b				SWAP Free: 4969811968 b
[07/09/22 19:00:00] Latency: 18 ms				Upload: 596 b/s				Download: 859 b/s				CPU Usage: 46 %				CPU Clock: 0 MHz				CPU Temp: 49 °C				GPU Usage: 18 %				GPU Clock: 1506 MHz				GPU Temp: 41 °C				GPU Memory Usage: 2292 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 57 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 8353 b				SWAP Usage: 18044354560 b				SWAP Free: 4971831296 b
[07/09/22 19:10:00] Latency: 26 ms				Upload: 84 b/s				Download: 120 b/s				CPU Usage: 43 %				CPU Clock: 0 MHz				CPU Temp: 46 °C				GPU Usage: 21 %				GPU Clock: 1506 MHz				GPU Temp: 41 °C				GPU Memory Usage: 2294 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 57 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 8396 b				SWAP Usage: 18067562496 b				SWAP Free: 4948623360 b
[07/09/22 19:20:00] Latency: 16 ms				Upload: 7734 b/s				Download: 19855 b/s				CPU Usage: 91 %				CPU Clock: 0 MHz				CPU Temp: 51 °C				GPU Usage: 38 %				GPU Clock: 1594 MHz				GPU Temp: 42 °C				GPU Memory Usage: 1711 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 38 %				GPU Fan Speed: 57 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 8286 b				SWAP Usage: 16189624320 b				SWAP Free: 6826561536 b
[07/09/22 19:30:01] Latency: 16 ms				Upload: 7586 b/s				Download: 18553 b/s				CPU Usage: 96 %				CPU Clock: 0 MHz				CPU Temp: 53 °C				GPU Usage: 66 %				GPU Clock: 2076 MHz				GPU Temp: 66 °C				GPU Memory Usage: 2934 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 77 %				GPU Fan Speed: 67 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 10347 b				SWAP Usage: 19660234752 b				SWAP Free: 3355951104 b
[07/09/22 19:40:00] Latency: 17 ms				Upload: 2522 b/s				Download: 2936 b/s				CPU Usage: 80 %				CPU Clock: 0 MHz				CPU Temp: 54 °C				GPU Usage: 47 %				GPU Clock: 2050 MHz				GPU Temp: 63 °C				GPU Memory Usage: 2782 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 61 %				GPU Fan Speed: 68 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 9125 b				SWAP Usage: 18813755392 b				SWAP Free: 4202430464 b
[07/09/22 19:50:00] Latency: 31 ms				Upload: 5864 b/s				Download: 12751 b/s				CPU Usage: 85 %				CPU Clock: 0 MHz				CPU Temp: 55 °C				GPU Usage: 73 %				GPU Clock: 2050 MHz				GPU Temp: 70 °C				GPU Memory Usage: 2982 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 80 %				GPU Fan Speed: 69 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 9878 b				SWAP Usage: 19737681920 b				SWAP Free: 3278503936 b
[07/09/22 20:00:00] Latency: 18 ms				Upload: 192 b/s				Download: 3334 b/s				CPU Usage: 19 %				CPU Clock: 0 MHz				CPU Temp: 37 °C				GPU Usage: 3 %				GPU Clock: 1506 MHz				GPU Temp: 40 °C				GPU Memory Usage: 1378 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 57 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7703 b				SWAP Usage: 14393270272 b				SWAP Free: 8622915584 b
[07/09/22 20:10:00] Latency: 16 ms				Upload: 138 b/s				Download: 405 b/s				CPU Usage: 27 %				CPU Clock: 0 MHz				CPU Temp: 37 °C				GPU Usage: 18 %				GPU Clock: 1506 MHz				GPU Temp: 41 °C				GPU Memory Usage: 1773 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 0 %				GPU Fan Speed: 57 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 7781 b				SWAP Usage: 14719602688 b				SWAP Free: 8296583168 b
[07/09/22 20:20:00] Latency: 25 ms				Upload: 22998 b/s				Download: 7530 b/s				CPU Usage: 61 %				CPU Clock: 0 MHz				CPU Temp: 44 °C				GPU Usage: 46 %				GPU Clock: 2100 MHz				GPU Temp: 56 °C				GPU Memory Usage: 2480 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 76 %				GPU Fan Speed: 62 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 8950 b				SWAP Usage: 16718053376 b				SWAP Free: 6298132480 b
[07/09/22 20:30:01] Latency: 25 ms				Upload: 21991 b/s				Download: 10245 b/s				CPU Usage: 71 %				CPU Clock: 0 MHz				CPU Temp: 53 °C				GPU Usage: 25 %				GPU Clock: 2100 MHz				GPU Temp: 54 °C				GPU Memory Usage: 2509 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 75 %				GPU Fan Speed: 64 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 9535 b				SWAP Usage: 17498628096 b				SWAP Free: 5517557760 b
[07/09/22 20:40:01] Latency: 19 ms				Upload: 19676 b/s				Download: 6353 b/s				CPU Usage: 75 %				CPU Clock: 0 MHz				CPU Temp: 50 °C				GPU Usage: 53 %				GPU Clock: 2076 MHz				GPU Temp: 65 °C				GPU Memory Usage: 2580 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 70 %				GPU Fan Speed: 66 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 9286 b				SWAP Usage: 17529987072 b				SWAP Free: 5486198784 b
[07/09/22 20:50:00] Latency: 18 ms				Upload: 409 b/s				Download: 17607 b/s				CPU Usage: 60 %				CPU Clock: 0 MHz				CPU Temp: 47 °C				GPU Usage: 38 %				GPU Clock: 2076 MHz				GPU Temp: 60 °C				GPU Memory Usage: 2580 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 70 %				GPU Fan Speed: 65 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 8868 b				SWAP Usage: 17417158656 b				SWAP Free: 5599027200 b
[07/09/22 21:00:00] Latency: 25 ms				Upload: 10409 b/s				Download: 27963 b/s				CPU Usage: 49 %				CPU Clock: 0 MHz				CPU Temp: 50 °C				GPU Usage: 48 %				GPU Clock: 2076 MHz				GPU Temp: 61 °C				GPU Memory Usage: 2568 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 55 %				GPU Fan Speed: 66 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 9012 b				SWAP Usage: 17597550592 b				SWAP Free: 5418635264 b
[07/09/22 21:10:01] Latency: 17 ms				Upload: 148754 b/s				Download: 106099 b/s				CPU Usage: 100 %				CPU Clock: 0 MHz				CPU Temp: 54 °C				GPU Usage: 6 %				GPU Clock: 2076 MHz				GPU Temp: 64 °C				GPU Memory Usage: 2974 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 71 %				GPU Fan Speed: 67 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 11185 b				SWAP Usage: 20287307776 b				SWAP Free: 2728878080 b
[07/09/22 21:20:00] Latency: 16 ms				Upload: 352 b/s				Download: 959 b/s				CPU Usage: 88 %				CPU Clock: 0 MHz				CPU Temp: 55 °C				GPU Usage: 58 %				GPU Clock: 2062 MHz				GPU Temp: 66 °C				GPU Memory Usage: 2875 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 83 %				GPU Fan Speed: 68 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 10841 b				SWAP Usage: 20262588416 b				SWAP Free: 2753597440 b
[07/09/22 21:30:00] Latency: 16 ms				Upload: 334 b/s				Download: 274 b/s				CPU Usage: 89 %				CPU Clock: 0 MHz				CPU Temp: 54 °C				GPU Usage: 57 %				GPU Clock: 2062 MHz				GPU Temp: 66 °C				GPU Memory Usage: 2468 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 62 %				GPU Fan Speed: 68 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 10814 b				SWAP Usage: 19910221824 b				SWAP Free: 3105964032 b
[07/09/22 21:40:00] Latency: 15 ms				Upload: 11149 b/s				Download: 31206 b/s				CPU Usage: 68 %				CPU Clock: 0 MHz				CPU Temp: 53 °C				GPU Usage: 40 %				GPU Clock: 2088 MHz				GPU Temp: 60 °C				GPU Memory Usage: 2326 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 70 %				GPU Fan Speed: 65 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 10332 b				SWAP Usage: 18880524288 b				SWAP Free: 4135661568 b
[07/09/22 21:50:00] Latency: 16 ms				Upload: 15738 b/s				Download: 17538 b/s				CPU Usage: 100 %				CPU Clock: 0 MHz				CPU Temp: 58 °C				GPU Usage: 15 %				GPU Clock: 1506 MHz				GPU Temp: 53 °C				GPU Memory Usage: 2420 MB				GPU Memory Clock: 0 MHz				GPU Voltage: 0 v				GPU Power: 37 %				GPU Fan Speed: 66 %				GPU Fan Speed: 0 RPM				RAM Usage: 0 MB				RAM Free: 10402 b				SWAP Usage: 19167039488 b				SWAP Free: 3849146368 b
